Date,Adj Close,Close,High,Low,Open,Volume
2009-01-02,11.916504859924316,13.359999656677246,13.427499771118164,13.0600004196167,13.229999542236328,13199200
2009-01-05,12.001240730285645,13.454999923706055,13.824999809265137,13.25,13.25,16600000
2009-01-06,12.846366882324219,14.40250015258789,14.494999885559082,13.625,13.625,32506400
2009-01-07,12.567635536193848,14.09000015258789,14.487500190734863,13.9975004196167,14.172499656677246,28441600
2009-01-08,12.433841705322266,13.9399995803833,14.074999809265137,13.317500114440918,14.0024995803833,34683600
2009-01-09,12.40262222290039,13.904999732971191,14.077500343322754,13.694999694824219,14.005000114440918,16702400
2009-01-12,11.809476852416992,13.239999771118164,14.037500381469727,13.140000343322754,13.822500228881836,31520400
2009-01-13,11.849608421325684,13.28499984741211,13.335000038146973,12.8774995803833,13.1875,23133200
2009-01-14,11.365723609924316,12.742500305175781,13.15250015258789,12.555000305175781,13.0024995803833,25246800
2009-01-15,11.011173248291016,12.345000267028809,12.712499618530273,11.875,12.595000267028809,47446400
2009-01-16,10.571883201599121,11.852499961853027,12.362500190734863,11.302499771118164,12.257499694824219,69204800
2009-01-20,9.459171295166016,10.604999542236328,11.602499961853027,10.515000343322754,11.512499809265137,59766000
2009-01-21,9.851631164550781,11.045000076293945,11.287500381469727,10.675000190734863,10.800000190734863,50503200
2009-01-22,9.851631164550781,11.045000076293945,11.420000076293945,10.807499885559082,10.944999694824219,31927600
2009-01-23,9.882853507995605,11.079999923706055,11.112500190734863,10.444999694824219,10.672499656677246,22617200
2009-01-26,9.497078895568848,10.647500038146973,11.3100004196167,10.630000114440918,11.074999809265137,24009200
2009-01-27,9.844945907592773,11.037500381469727,11.047499656677246,10.65999984741211,10.8725004196167,26436000
2009-01-28,10.529519081115723,11.805000305175781,11.869999885559082,11.3125,11.477499961853027,32089600
2009-01-29,10.31767749786377,11.567500114440918,12.02750015258789,11.3125,11.484999656677246,26097600
2009-01-30,11.004480361938477,12.337499618530273,12.337499618530273,11.71500015258789,11.762499809265137,30315200
2009-02-02,11.142736434936523,12.492500305175781,12.4975004196167,11.885000228881836,12.0649995803833,28544000
2009-02-03,10.790411949157715,12.09749984741211,12.737500190734863,12.047499656677246,12.552499771118164,28953600
2009-02-04,10.955424308776855,12.282500267028809,12.5600004196167,12.140000343322754,12.21500015258789,33166400
2009-02-05,11.983400344848633,13.4350004196167,13.774999618530273,12.875,13.0600004196167,96728400
2009-02-06,12.355793952941895,13.852499961853027,14.0,13.420000076293945,13.487500190734863,45907600
2009-02-09,12.335721969604492,13.829999923706055,14.087499618530273,13.649999618530273,13.880000114440918,31874400
2009-02-10,12.007929801940918,13.462499618530273,14.0,13.40250015258789,13.782500267028809,38071600
2009-02-11,12.279390335083008,13.739999771118164,13.807499885559082,13.375,13.524999618530273,23668000
2009-02-12,12.601120948791504,14.100000381469727,14.149999618530273,13.274999618530273,13.569999694824219,34827600
2009-02-13,12.500580787658691,13.987500190734863,14.487500190734863,13.8149995803833,14.232500076293945,40788000
2009-02-17,12.120759010314941,13.5625,13.800000190734863,13.417499542236328,13.672499656677246,35581600
2009-02-18,12.545265197753906,14.037500381469727,14.22249984741211,13.5625,13.642499923706055,36329200
2009-02-19,12.429088592529297,13.907500267028809,14.475000381469727,13.8725004196167,14.237500190734863,35102400
2009-02-20,12.43578815460205,13.914999961853027,14.022500038146973,13.625,13.662500381469727,42908000
2009-02-23,12.120759010314941,13.5625,14.210000038146973,13.4975004196167,14.010000228881836,31967200
2009-02-24,12.589950561523438,14.087499618530273,14.244999885559082,13.40250015258789,13.585000038146973,43590800
2009-02-25,12.382168769836426,13.854999542236328,14.137499809265137,13.78499984741211,14.02750015258789,34394800
