Date,Adj Close,Close,High,Low,Open,Volume
2019-03-20,36.684478759765625,49.79999923706055,53.5,49.5,52.75,2350800
2019-03-21,36.080448150634766,48.97999954223633,50.0,48.20000076293945,49.9900016784668,1764700
2019-03-22,35.8005256652832,48.599998474121094,49.95000076293945,48.15999984741211,48.79999923706055,844700
2019-03-25,36.20567321777344,49.150001525878906,49.400001525878906,48.0,48.599998474121094,440900
2019-03-26,35.98468017578125,48.849998474121094,49.75,48.18000030517578,49.0,504700
2019-03-27,36.905479431152344,50.099998474121094,50.779998779296875,49.0,49.0,1788600
2019-03-28,37.457950592041016,50.849998474121094,51.0,49.915000915527344,50.900001525878906,585400
2019-03-29,38.032535552978516,51.630001068115234,52.47999954223633,49.18000030517578,49.52000045776367,1769000
2019-04-01,39.41004180908203,53.5,54.38999938964844,51.25,52.29999923706055,19663400
2019-04-02,41.43578338623047,56.25,57.38999938964844,54.29999923706055,55.119998931884766,17414200
2019-04-03,41.89986801147461,56.880001068115234,57.20000076293945,55.5099983215332,57.08000183105469,15066200
2019-04-04,43.98454666137695,59.709999084472656,60.52000045776367,57.099998474121094,57.20000076293945,13309200
2019-04-05,42.165061950683594,57.2400016784668,58.97999954223633,56.27000045776367,58.38999938964844,17000800
2019-04-08,42.09876251220703,57.150001525878906,58.38999938964844,56.27000045776367,56.5,10764600
2019-04-09,41.45051193237305,56.27000045776367,57.20000076293945,56.08000183105469,56.79999923706055,9179900
2019-04-10,41.038002014160156,55.709999084472656,56.40999984741211,55.099998474121094,55.9900016784668,9081900
2019-04-11,40.433963775634766,54.88999938964844,56.209999084472656,54.83000183105469,55.70000076293945,7346100
2019-04-12,42.94589614868164,58.29999923706055,58.33000183105469,55.93000030517578,55.93000030517578,9281700
2019-04-15,42.56283950805664,57.779998779296875,58.849998474121094,57.290000915527344,58.56999969482422,5727300
2019-04-16,43.09322738647461,58.5,58.9900016784668,57.84000015258789,58.709999084472656,6681600
2019-04-17,42.96062469482422,58.31999969482422,59.04999923706055,58.20000076293945,58.95000076293945,6420700
2019-04-18,42.55547332763672,57.77000045776367,58.61000061035156,57.54999923706055,58.36000061035156,5178800
2019-04-22,42.64387130737305,57.88999938964844,58.40999984741211,57.2599983215332,57.47999954223633,4401700
2019-04-23,42.459716796875,57.63999938964844,57.84000015258789,57.0,57.290000915527344,5687200
2019-04-24,41.23689651489258,55.97999954223633,57.88999938964844,55.8650016784668,57.4900016784668,5431300
2019-04-25,40.75807571411133,55.33000183105469,55.97999954223633,54.81999969482422,55.7599983215332,6260500
2019-04-26,40.69914627075195,55.25,55.599998474121094,54.95000076293945,55.29999923706055,4009800
2019-04-29,40.8833122253418,55.5,55.685001373291016,54.79999923706055,55.04999923706055,5935200
2019-04-30,41.789371490478516,56.72999954223633,57.20500183105469,55.599998474121094,55.7599983215332,6454100
2019-05-01,41.34739303588867,56.130001068115234,57.47999954223633,55.880001068115234,56.81999969482422,7644400
2019-05-02,38.820735931396484,52.70000076293945,56.4900016784668,52.029998779296875,55.540000915527344,13932700
