Date,Adj Close,Close,High,Low,Open,Volume
2009-01-02,30.88190269470215,45.20000076293945,45.90999984741211,44.130001068115234,45.2599983215332,3279700
2009-01-05,30.424142837524414,44.529998779296875,45.0099983215332,43.29999923706055,44.7599983215332,5171400
2009-01-06,29.494953155517578,43.16999816894531,44.31999969482422,42.720001220703125,43.15999984741211,5138700
2009-01-07,28.32662010192871,41.459999084472656,43.119998931884766,41.209999084472656,42.470001220703125,5189100
2009-01-08,28.852725982666016,42.22999954223633,42.630001068115234,40.970001220703125,41.70000076293945,4012700
2009-01-09,28.681909561157227,41.97999954223633,42.720001220703125,41.56999969482422,42.29999923706055,3578800
2009-01-12,28.032838821411133,41.029998779296875,42.63999938964844,40.599998474121094,41.84000015258789,3964400
2009-01-13,28.552087783813477,41.790000915527344,42.099998474121094,40.27000045776367,40.54999923706055,4377700
2009-01-14,27.329118728637695,40.0,41.52000045776367,39.689998626708984,40.849998474121094,5199400
2009-01-15,27.31546401977539,39.97999954223633,40.70000076293945,38.290000915527344,40.06999969482422,6465400
2009-01-16,28.046506881713867,41.04999923706055,41.7400016784668,39.59000015258789,40.83000183105469,5471800
2009-01-20,26.208627700805664,38.36000061035156,42.70000076293945,38.36000061035156,39.880001068115234,9106100
2009-01-21,27.752729415893555,40.619998931884766,40.95000076293945,38.529998779296875,40.11000061035156,7560700
2009-01-22,26.345279693603516,38.560001373291016,40.5,38.40999984741211,39.91999816894531,7341000
2009-01-23,25.908008575439453,37.91999816894531,38.38999938964844,36.7400016784668,37.939998626708984,6146000
2009-01-26,25.675708770751953,37.58000183105469,39.349998474121094,37.16999816894531,38.5099983215332,6193300
2009-01-27,27.253965377807617,39.88999938964844,40.38999938964844,38.040000915527344,38.52000045776367,11452400
2009-01-28,28.17632484436035,41.2400016784668,41.83000183105469,39.61000061035156,41.650001525878906,10287400
2009-01-29,26.939680099487305,39.43000030517578,40.650001525878906,39.22999954223633,40.11000061035156,5802400
2009-01-30,26.399925231933594,38.63999938964844,40.150001525878906,38.189998626708984,39.86000061035156,5699700
2009-02-02,26.502424240112305,38.790000915527344,39.13999938964844,37.349998474121094,37.790000915527344,4101900
2009-02-03,26.775712966918945,39.189998626708984,39.560001373291016,38.63999938964844,39.13999938964844,4209500
2009-02-04,26.393083572387695,38.630001068115234,39.459999084472656,38.380001068115234,39.40999984741211,4688200
2009-02-05,26.153963088989258,38.279998779296875,38.97999954223633,38.119998931884766,38.290000915527344,6212000
2009-02-06,27.137821197509766,39.720001220703125,39.90999984741211,38.4900016784668,38.599998474121094,6492500
2009-02-09,27.745891571044922,40.61000061035156,40.810001373291016,39.59000015258789,39.849998474121094,3824200
2009-02-10,26.536579132080078,38.84000015258789,40.959999084472656,38.59000015258789,40.220001220703125,8352300
2009-02-11,27.985023498535156,40.959999084472656,41.040000915527344,38.83000183105469,39.29999923706055,5936900
2009-02-12,28.517940521240234,41.7400016784668,41.849998474121094,39.779998779296875,40.0099983215332,6369100
2009-02-13,27.581912994384766,40.369998931884766,41.75,40.20000076293945,41.38999938964844,5385500
2009-02-17,26.76204490661621,39.16999816894531,40.02000045776367,38.349998474121094,39.720001220703125,7945000
2009-02-18,26.598064422607422,38.93000030517578,40.189998626708984,38.4900016784668,40.0,6125900
2009-02-19,26.30427360534668,38.5,40.0,38.43000030517578,39.560001373291016,6544600
2009-02-20,26.19495964050293,38.34000015258789,39.0099983215332,36.7599983215332,37.16999816894531,8947600
2009-02-23,25.614219665527344,37.4900016784668,38.709999084472656,37.470001220703125,38.4900016784668,7462900
2009-02-24,26.80986976623535,39.2400016784668,39.33000183105469,37.02000045776367,38.16999816894531,9213300
2009-02-25,25.89434051513672,37.900001525878906,39.41999816894531,37.04999923706055,39.41999816894531,8022000
2009-02-26,25.081296920776367,36.709999084472656,38.70000076293945,36.22999954223633,38.63999938964844,7965500
2009-02-27,24.69870376586914,36.150001525878906,36.970001220703125,35.0,35.709999084472656,8397800
2009-03-02,24.39807891845703,35.709999084472656,37.099998474121094,35.2400016784668,35.290000915527344,8812700
2009-03-03,23.742172241210938,34.75,36.65999984741211,34.439998626708984,36.40999984741211,7875900
2009-03-04,24.35025405883789,35.63999938964844,36.31999969482422,34.189998626708984,34.27000045776367,7082400
